	id	aspect	direct	factual	opinion	comp	question	dataset
5239	33902	8	1	8	1	1	Who is the best Michael Jackson or prince?	o
5240	33903	8	1	8	1	1	Which one to choose - football or cricket ?why?	o
5241	33904	8	1	8	1	1	What do you think is better; Cingular or Verizon?	o
5242	33905	8	1	8	1	1	what comes frist the chicken or the egg?	o
5243	33906	8	1	8	1	1	Which has more caffeine, coffee or tea??	o
5244	33907	8	1	8	1	1	which one is better, fried eggs or boiled egges for kids?	o
5245	33908	8	1	8	1	1	Which is better,Britney or Christina?	o
5246	33909	8	1	8	1	1	What came first the chicken or the egg?	o
5247	33910	8	1	8	1	1	"What is the difference between ""Circus Animals"" and ""Animal Crackers"" brand food?"	o
5248	33911	8	1	8	1	1	What's worse, ARROGANCE or IGNORANCE?	o
5249	33912	8	1	8	1	1	Should I buy iPod shuffle or a handheld with mp3 player? (I already have a handheld, but without any player)?	o
5250	33913	8	1	8	1	1	Are computers in japan better than in the united states?	o
5251	33915	8	1	8	1	1	what is better love someone or when someone love you?	o
5252	33916	8	1	8	1	1	Who will win, Ohio State or ND?	o
5253	33917	8	1	8	1	1	CARS! Should I by a 1999 Altima w/70K miles -$5,500 or a 2000 Jetta w/50K miles-$7,000? Which one is better?	o
5254	33918	8	1	8	1	1	if wolverine were to have a younger sis or brother, which would be funnier?	o
5255	33919	8	1	8	1	1	who came first egg or hen?	o
5256	33920	8	1	8	1	1	what would you choose to fly 'dream liner' or 'double decker airbus',who will win future transport?	o
5257	33921	8	1	8	1	1	which sex is more likely to cheat? MEN or WOMEN?	o
5258	33922	8	1	8	1	1	Is New York better than London?  from a tourist perspective?	o
5259	33923	8	1	8	1	1	Should i buy a house in NYC or in New Haven CT.?	o
5260	33924	8	1	8	1	1	What is cheaper, Amazon.com or BN.com?	o
5261	33925	8	1	8	1	1	Who makes the better CPU, Intel or AMD?	o
5262	33927	8	1	8	1	1	What’s better tv or video games?	o
5263	33928	8	1	8	1	1	Which is better PC or MAC?	o
5264	33929	8	1	8	1	1	who is more stubbern,the donkey or the mule?	o
5265	33930	8	1	8	1	1	Which do you prefer Windows or Macintosh?	o
5266	33931	8	0	8	1	1	"Who do you think was better qualified for the role as ""The Apprentince"", including those who were fired?"	o
5267	33932	8	1	8	1	1	which is more harmful tea or coffee?	o
5268	33933	8	1	8	1	1	What will be better, PS3 or Nintendo Revolution?	o
5269	33934	8	1	8	1	1	Which do you prefer, Beatles or Pink Floyd?	o
5270	33935	8	1	8	1	1	What's the difference between Windows and linux systems?	o
5271	33936	8	1	8	1	1	WHICH IS HOTTER Jessica Simpson, or Reese Witherspoon?	o
5272	33937	8	1	8	1	1	What do you prefer? Real news or Gossip...?	o
5273	33938	8	1	8	1	1	is it easier to housebreak a male or female dog?	o
5274	33939	8	1	8	1	1	Which browser is better IE or Firefox?	o
5275	33940	8	1	8	1	1	Is it better to mix 87 octane with 92 instead of straight up 92 for a lexus car?	o
5276	33941	8	1	8	1	1	which is better, DSl or cable?	o
5277	33942	8	1	8	1	1	what tv's are better. Plasma or HDTV?	o
5278	33943	8	1	8	1	1	which is the more powerful crime family - the corleone's or the soprano's?	o
5279	33944	8	1	8	1	1	What came first, the egg or the chicken???	o
5280	33945	8	1	8	1	1	I need help deciding wether to buy a Apple or PC laptop and which kind for EDU. purposes?	o
5281	33946	8	1	8	1	1	What makes Firefox so much better than all the other browsers?	o
5282	33947	8	1	8	1	1	What are the differences between M.Sc, M.Tech and M.Eng.?	o
5283	33948	8	1	8	1	1	Which is better Personal web page vs Academia.edu vs ResearchGate	o
5284	33949	8	1	8	1	1	What is the difference between keynote, invited, and oral conference presentations?	o
5285	33950	8	1	8	1	1	What is the difference between 'PhD by Published Work' VS 'h.c. PhD' VS 'Dr hab'?	o
5286	33951	8	1	8	1	1	What's the difference between pan frying, sauteing, and shallow frying?	o
5287	33952	8	1	8	1	1	What is the difference between ice cream, gelato, and sorbet?	o
5288	33953	8	1	8	1	1	What's the difference between jam, jelly, and preserves?	o
5289	33954	8	1	8	1	1	What is the difference between green, white and black tea?	o
5290	33955	8	1	8	1	1	What is the difference between baking bread in a loaf pan made of stoneware vs metal vs iron cast?	o
5291	33956	8	1	8	1	1	which is better Blender vs food processor vs juicer	o
5292	33957	8	1	8	1	1	Sautéing vs Frying vs Caramelizing -- what's the difference?	o
5293	33958	8	1	8	1	1	What is the difference between roasting, baking, and broasting?	o
5294	33959	8	1	8	1	1	Is morning, afternoon or in-between sun the best for fruit trees?	o
5295	33960	8	1	8	1	1	Which is better Virtualbox, VMware, KVM or other for Ubuntu virtualization?	o
5296	33961	8	1	8	1	1	What's better a better VM app: VMWare, Parallels or Virtual PC	o
5297	33962	8	1	8	1	1	What is the Difference between Berlin CityTourCard, Berlin WelcomeCard or 7-Tage-Karte for 8 days' stay?	o
5298	33964	8	1	8	1	1	Where should I go Delhi, Beijing or Japan for sightseeing in May with a teenage daughter?	o
5299	33965	8	1	8	1	1	Single travelling in Sep-Oct - which destination: China, Russia, Barcelona + Portugal, or Cuba?	o
5300	33966	8	1	8	1	1	Which is better dr pepper or coca cola or sprite or 7up?	o
5301	33967	8	1	8	1	1	What car do you think is better? the New Toyota SUVs or Sport Utility or the BMW M Series or Chrysler pacifca?	o
5302	33968	8	1	8	1	1	Is it more cost effective to open a business in DC, Virginia, or Maryland?	o
5303	33969	8	1	8	1	1	Which is better Firefox, Internet Explorer, or Opera?	o
5304	33970	8	1	8	1	1	Overall which TV is best? LCD, DLP, or Plasma?	o
5305	33971	8	1	8	1	1	which anime do you like more, Inuyasha, Naruto,Carcapter, or Full moon, why?	o
5306	33972	8	1	8	1	1	What type of window is a better value: vinyl, fiberglass/fiberglass clad wood, wood, or aluminum clad wood?	o
5307	33973	8	1	8	1	1	Which do u think is better & why? Yahoo, msn, or aol?	o
5308	33974	8	1	8	1	1	So what do you think is better out of AOL, MSN, and Yahoo! messengers?	o
5309	33975	8	1	8	1	1	who do think is hotter johnny depp or chad michael murray or criss angel?	o
5310	33976	8	1	8	1	1	Which is the better digital Camera brand _ Sony or Nikon or Olympus?	o
5311	33977	8	1	8	1	1	what do you like better? Skydiving, Hangliding, or Paragliding?	o
5312	33978	8	1	8	1	1	Which Cross Country Skis are better? Rossis, Fischer RCS, or Atomic beta?	o
5313	33979	8	1	8	1	1	which is better chicken, Beef, Pork or Fish?	o
5314	33980	8	1	8	1	1	Which is the better Labrador Retriever for duck hunting? Yellow, Black or Chocolate?	o
5315	33983	8	1	8	1	1	Who is the real Pink Floyd? Roger Waters, David Gilmour or Syd Barrett?	o
5316	33984	8	1	8	1	1	What’s your fav shark or hamster or snake?	o
5317	33985	8	1	8	1	1	What model truck is better Toyota,Ford,Chevy,Dodge,Nissan?	o
5318	33986	8	1	8	1	1	Abercrombie, American Eagle or Gap.... which one you prefer and why?	o
5319	33987	8	1	8	1	1	who should be drafted higher;bush,leinert,or young?	o
5320	33988	8	1	8	1	1	who would you like to be superman spiderman or mightymouse?	o
5321	33989	8	1	8	1	1	Which is more reliable: UPS, FedEx, DHL, or the USPS?	o
5322	33990	8	1	8	1	1	Who has a better fantasy football product? Yahoo!, ESPN or SportsLine?	o
5323	33991	8	1	8	1	1	yahoo mail or gmail or hotmail? which one you prefer ?	o
5324	33992	8	1	8	1	1	Which store is better Abercrombie, Hollister, Aeropostale, or American Eagle?	o
5325	33993	8	1	8	1	1	Who is better Beyonce, Mariah or J-Lo?	o
5326	33994	8	1	8	1	1	For Clothes: Salvation Army, Goodwill, or Plato's Closet and Why?	o
5327	33995	8	1	8	1	1	Which is better English muffin, bisquit or bagel???????????	o
5328	33996	8	1	8	1	1	What is the better home page out of my.yahoo, yahoo 360, googl.com/ig and the microsoft page?	o
5329	33997	8	1	8	1	1	Which is better Verizon, Cingular, T-Mobile, Sprint or Nextel?	o
5330	33998	8	1	8	1	1	who's hotter Kelly Kapowski, Jessie Spano, or Lisa Turtle?	o
5331	33999	8	1	8	1	1	should i get a k20a, sr20det, or a b16/18 motor for my integra?	o
5332	34000	8	1	8	1	1	Should I use lighter or heavier paper for my printed dissertation?	o
5333	34001	8	1	8	1	1	Should I host my academic website under my institution domain or under a domain of my own ?	o
5334	34002	8	1	8	1	1	To choose which Masters program to attend, should I favor institution or specialization?	o
5335	34003	8	1	8	1	1	Are two undergraduate degrees better than one master degree?	o
5336	34004	8	1	8	1	1	Which is considered more valuable for faculty job applications, teaching experience or participation in conferences?	o
5337	34005	0	1	8	1	1	Which is preferable, to go to graduate school at same school as undergrad or to go to a lower-ranked school?	o
5338	34006	8	1	8	1	1	What is the benefit of writing lecture notes for an introductory course vs using a textbook?	o
5339	34007	8	1	8	1	1	Which is the better scheme for a poster: “tell a story” or “important first”?	o
5340	34008	8	1	8	1	1	"Should I write ""we"" or ""I"" in my research statement?"	o
5341	34009	8	1	8	1	1	Would graduate committee be more favorable to a barely passed grad course or no grad course at all while undergrad	o
5342	34010	8	1	8	1	1	"Is it better to submit a paper to a journal ""normal"" issue, or wait 4 months and send it to a more focused ""special section"" of the same journal?"	o
5343	34011	8	1	8	1	1	Is university teaching better than high school teaching experience in applying for teaching-funded PhDs?	o
5344	34012	8	1	8	1	1	Is it better to go to class, or watch the recorded lectures?	o
5345	34013	8	1	8	1	1	What advantages and disadvantages should I consider in deciding whether to publish my academic book traditionally or self-publish?	o
5346	34015	0	1	8	1	1	Which is better 1-year professional masters at excellent school or 2-year research-oriented masters at great school?	o
5347	34016	8	1	8	1	1	Should those more interested in research choose a postdoc or teaching position?	o
5348	34017	8	1	8	1	1	Which one is more beneficial, working independently or collaborating with other researchers?	o
5349	34018	8	1	8	1	1	What are the advantages and disadvantages of doing a postdoc in Singapore and UK?	o
5350	34019	8	1	8	1	1	which one have more importance to US PhD program ?TOEFL and GRE or publication records	o
5351	34020	8	1	8	1	1	What's more important in choosing a PhD program, advisor or institution?	o
5352	34021	8	1	8	1	1	What is the difference between a teaching assistant and an instructor?	o
5353	34022	8	1	8	1	1	Is it better to negotiate a faculty offer by email or phone?	o
5354	34023	8	1	8	1	1	Should I take a tutor job or a research job in a company before going to grad school?	o
5355	34024	8	1	8	1	1	Which is better doing MS in CS from low ranked university versus applying again next year?	o
5356	34025	8	1	8	1	1	Is it better to have just two good letters of recommendation, or two good letters and one bad letter, if three are expected?	o
5357	34026	8	1	8	1	1	For PhD admissions is it better to be a first author on a workshop paper or a co-author on a conference paper	o
5358	34027	8	1	8	1	1	What is the difference between MBA and Masters in a business subject, and which is better for a future researcher?	o
5359	34028	8	1	8	1	1	What is the difference between research assistantship and teaching assistantship?	o
5360	34029	8	1	8	1	1	Is it better to repeat a caption or reference an identical caption?	o
5361	34030	8	1	8	1	1	Why is there less funding or scholarship opportunity for business students compared to other background students?	o
5362	34031	8	1	8	1	1	"What is the difference between a ""I"" or ""II"" after a job title?"	o
5363	34032	8	1	8	1	1	Should I be a visiting student rather than a non-degree seeking graduate student?	o
5364	34033	8	1	8	1	1	"Is it more common to refer to subplots as a ""frame"" or a ""panel""?"	o
5365	34034	8	1	8	1	1	Are masters programs generally easier to get into than PhD?	o
5366	34035	0	1	8	1	1	Should I get a BSc at a top-ranked university or a MComp at a lower-ranked university?	o
5367	34036	8	1	8	1	1	Is it better to do undergraduate research in the summer, or during the school year?	o
5368	34037	8	1	8	1	1	Which is better, a paper with pedantic vocabularies or a paper easy to read?	o
5369	34038	8	1	8	1	1	PhD programme dilemma: Doing it in a good faculty with strong supervisor or weaker supervisor but more interesting project?	o
5370	34039	8	1	8	1	1	Which is better aedium-quality English conference vs. Higher-quality non-English conference	o
5371	34040	8	1	8	1	1	What are the differences (if any) of the tenure-track job hunt if you're a professor compared to a PhD student	o
5372	34041	8	1	8	1	1	Is it better to give a poor/unfinished talk at a conference or cancel it?	o
5373	34042	8	1	8	1	1	Is co-first author or co-corresponding author better for a postdoc's job prospects?	o
5374	34043	8	1	8	1	1	"What is the distinction between ""graduate school"" and ""professional school""?"	o
5375	34044	8	1	8	1	1	Is it better to focus on relearning mathematics fundamentals or learn material as needed to understand research papers?	o
5376	34045	8	1	8	1	1	Which is more important to get into top CS PhD program: High GPA or industry R&D project experience?	o
5377	34046	8	1	8	1	1	In case of admission of international students, do the US,Canadian universities prefer more on TOEFL than IELTS?	o
5378	34047	8	1	8	1	1	NOCOLE KIDMAN or ANJELINA JOLIE? whoz is best in all aspects? why?	o
5379	34048	8	1	8	1	1	WHICH is better Seether or System of a Down?	o
5380	34049	8	1	8	1	1	Which is bigger for Cleveland: Indian WS or Browns SB?	o
5381	34050	8	1	8	1	1	Which is better: Quicken or Microsoft Money?	o
5382	34051	8	1	8	1	1	Which is better sprint ppc 6700 or palmone treo 650?	o
5383	34052	8	1	8	1	1	who is more adicted for money, sex and power, man or women?	o
5384	34053	8	1	8	1	1	Would people rather buy art from the artist or a gallery?	o
5385	34054	8	1	8	1	1	Is it best ot buy or rent a house in Honolulu?	o
5386	34055	8	1	8	1	1	Should I buy a Dual Opteron or Dual Xeon for use as a MySQL Database Server?	o
5387	34056	8	1	8	1	1	What do you like better bath or shower?	o
5388	34057	8	1	8	1	1	Which is better intel or AMD?	o
5389	34058	8	1	8	1	1	I asked for an IPOD but everyone says some MP3 players are much better... is this true? Which one is better?	o
5390	34059	8	1	8	1	1	Is it better to buy or lease a car?	o
5391	34060	8	1	8	1	1	Which is more serious handicap: being blind or being deaf?	o
5392	34061	8	1	8	1	1	What's better : Yahoo mail or Gmail?	o
5393	34062	8	1	8	1	1	Is the Apprentice with Donald Trump better than the one with Martha Stewart?	o
5394	34063	8	1	8	1	1	Which is better player - Winamp or Yahoo! Music Engine?	o
5395	34064	8	1	8	1	1	Who is better,Mariah or Regine?	o
5396	34065	8	1	8	1	1	What’s the difference between LOVE and INFATUATION?	o
5397	34066	8	1	8	1	1	what is the difference between love and friendship?	o
5398	34067	8	1	8	1	1	what is best?gmail or yahoo? help me please?	o
5399	34068	8	1	8	1	1	Which is better as an AIM client, AIM Triton or Trillian??	o
5400	34069	8	1	8	1	1	Which is a better car company benz or bmw?	o
5401	34070	8	1	8	1	1	is google better than yahoo?	o
5402	34071	8	1	8	1	1	which came first? the chicken or the egg?	o
5403	34072	8	1	8	1	1	WOULD YOU RATHER HAVE A DOG THAT BARKS ALL DAY OR A CAT THAT THINKS YOUR A SCRATCH TOY?	o
5404	34073	8	1	8	1	1	"who is greater ""The Beatles"" or ""The Rolling stones"" ?"	o
5405	34074	8	1	8	1	1	which movie is better, king kong or cheaper by the dozen2? why or why not?	o
5406	34075	8	1	8	1	1	Which one is more sour, lemon or lime?	o
5407	34076	8	1	8	1	1	What game should I buy, 'Urbz' or 'The Sims 2' for game boy advance(GBA)?	o
5408	34077	8	1	8	1	1	What is better for New Year's Eve?  Go to bar or stay at home ?	o
5409	34078	8	1	8	1	1	In a professional game, what goes faster - a hockey puck or a lacrosse ball?	o
5410	34079	8	1	8	1	1	What would you rather do? loose music forever, or movies forever?	o
5411	34080	8	1	8	1	1	Is it better to lease a car or pay with financing?	o
5412	34081	8	1	8	1	1	Which is more valuable, freedom or security? Why?	o
5413	34082	8	1	8	1	1	who is cuter lil bowwow or lil romeo?	o
5414	34083	8	1	8	1	1	who do you think is more dominant in todays society male, or female?	o
5415	34084	8	1	8	1	1	Which is better drew brees or ben roethlisberger?	o
5416	34085	8	1	8	1	1	Which is better Lenovo (IBM) or Dell?	o
5417	34086	8	1	8	1	1	What is better a Sony Speaker with 1 way or a Kenwood Speaker with 2 ways? Both has same power in watts?	o
5418	34087	8	1	8	1	1	Should we learn to ski or snowboard this winter?	o
5419	34088	8	1	8	1	1	who would win in a battle. a squirll or a bird?	o
5420	34089	8	1	8	1	1	Which is better plasma or LCD and why?	o
